Step,Timestamp,Time (s),RAM Usage (GB),GPU Memory Usage (GB)
494,2024-12-04 01:05:50,579.20,17.49,6.84
495,2024-12-04 01:05:51,580.38,17.49,6.84
496,2024-12-04 01:05:52,581.56,17.49,6.84
497,2024-12-04 01:05:53,582.73,17.49,6.84
498,2024-12-04 01:05:54,583.91,17.49,6.84
499,2024-12-04 01:05:56,585.07,17.49,6.84
500,2024-12-04 01:05:57,586.26,17.49,6.84
501,2024-12-04 01:05:58,587.43,17.49,6.84
502,2024-12-04 01:05:59,588.61,17.49,6.84
503,2024-12-04 01:06:00,589.77,17.49,6.84
504,2024-12-04 01:06:01,590.95,17.49,6.84
505,2024-12-04 01:06:03,592.12,17.49,6.84
506,2024-12-04 01:06:04,593.30,17.49,6.84
507,2024-12-04 01:06:05,594.47,17.49,6.84
508,2024-12-04 01:06:06,595.65,17.49,6.84
509,2024-12-04 01:06:07,596.83,17.49,6.84
510,2024-12-04 01:06:09,597.99,17.49,6.84
511,2024-12-04 01:06:10,599.16,17.49,6.84
